"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CH","2021-05-08","84.1","2.04","5.74","Lowther, Zac",656308,675912,"home_run","hit_into_play",,,,,"3","Michael Chavis homers (1) on a line drive to left center field.   Hunter Renfroe scores.","R","R","L","BAL","BOS","X",,"line_drive","3","1",2021,"1.23","1.28","0.40","3.16",,,"592669","2","2","Top",75.46,53.63,,,"642082",,,-6.323513590538224,-122.34579552378294,-2.137679795419954,13.6473525361707,24.46115794133289,-19.089678345489013,"3.3","1.5","381","99.8","22","85","2010","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.6","0.474","0.637","2","1","0","3","5","15","5","Changeup","1","2","2","1","4","1","4","1","Standard","Standard","126","-0.181","1.771"
"FF","2021-05-08","90.7","2.03","5.78","Lowther, Zac",656308,675912,,"ball",,,,,"11","Michael Chavis homers (1) on a line drive to left center field.   Hunter Renfroe scores.","R","R","L","BAL","BOS","B",,,"2","1",2021,"1.21","1.65","-0.69","3.72",,,"592669","2","2","Top",,,,,"642082",,,-9.469721203363026,-131.70573818032497,-2.721128368531597,16.134278199440086,30.176665598664247,-12.702355324271597,"3.48","1.5",,,,"91.4","2211","7",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.52",,,,,,,,"15","4","4-Seam Fastball","1","2","2","1","2","1","2","1","Standard","Standard","141","0","0.077"
"FF","2021-05-08","90.9","2.04","5.71","Lowther, Zac",656308,675912,,"ball",,,,,"12","Michael Chavis homers (1) on a line drive to left center field.   Hunter Renfroe scores.","R","R","L","BAL","BOS","B",,,"1","1",2021,"1.24","1.52","0.14","4.52",,,"592669","2","2","Top",,,,,"642082",,,-7.491368903664155,-132.02152246335012,-0.1829208577362632,16.212798691333738,33.80517055441337,-14.919375686331321,"3.43","1.5",,,,"91","2202","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.58",,,,,,,,"15","3","4-Seam Fastball","1","2","2","1","2","1","2","1","Standard","Standard","136","0","0.041"
"CH","2021-05-08","85.3","2.16","5.64","Lowther, Zac",656308,675912,,"blocked_ball",,,,,"14","Michael Chavis homers (1) on a line drive to left center field.   Hunter Renfroe scores.","R","R","L","BAL","BOS","B",,,"0","1",2021,"1.19","1.25","0.48","0.57",,,"592669","2","2","Top",,,,,"642082",,,-6.422298386949216,-123.73768643571044,-8.15489932130264,13.533086964001194,26.671382466923724,-17.785689989868043,"3.3","1.5",,,,"85.8","1996","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.56",,,,,,,,"15","2","Changeup","1","2","2","1","2","1","2","1","Standard","Standard","127","0","0.029"
"FF","2021-05-08","90.6","2.21","5.67","Lowther, Zac",656308,675912,,"swinging_strike",,,,,"12","Michael Chavis homers (1) on a line drive to left center field.   Hunter Renfroe scores.","R","R","L","BAL","BOS","S",,,"0","0",2021,"1.07","1.43","0.84","2.54",,,"592669","2","2","Top",,,,,"642082",,,-5.7597679230295045,-131.55802413628777,-4.850175296959711,13.66821132775753,34.00398918077771,-14.858592241550232,"3.3","1.5",,,,"90.8","2197","7",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.47",,,,,,,,"15","1","4-Seam Fastball","1","2","2","1","2","1","2","1","Standard","Standard","131","0","-0.041"
"FF","2021-05-08","91.2","2.13","5.77","Lowther, Zac",666915,675912,"field_out","hit_into_play",,,,,"4","Bobby Dalbec flies out to right fielder DJ Stewart.","R","R","L","BAL","BOS","X","9","fly_ball","1","1",2021,"0.97","1.37","-0.50","2.65",,,"592669","1","2","Top",201.8,127.69,,,"642082",,,-8.785285092405283,-132.42976530746853,-4.907412044656721,13.338405146815656,30.24283467357173,-15.154638886540452,"3.55","1.63","258","93.6","54","91.8","2165","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.57","0","0","0","1","0","0","3","14","3","4-Seam Fastball","1","2","2","1","2","1","2","1","Infield shift","Standard","136","0.026","-0.301"
"FF","2021-05-08","91.2","2.14","5.73","Lowther, Zac",666915,675912,,"swinging_strike",,,,,"4","Bobby Dalbec flies out to right fielder DJ Stewart.","R","R","L","BAL","BOS","S",,,"1","0",2021,"0.96","1.38","-0.49","2.40",,,"592669","1","2","Top",,,,,"642082",,,-8.805271355684097,-132.41531408278382,-5.462354694330496,13.329967450894122,30.928112826948833,-14.913746484373945,"3.55","1.63",,,,"92","2212","7.1",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.39",,,,,,,,"14","2","4-Seam Fastball","1","2","2","1","2","1","2","1","Infield shift","Standard","140","0","-0.051"
"CH","2021-05-08","84.5","2.04","5.72","Lowther, Zac",666915,675912,,"blocked_ball",,,,,"13","Bobby Dalbec flies out to right fielder DJ Stewart.","R","R","L","BAL","BOS","B",,,"0","0",2021,"0.9","1.23","-0.73","0.30",,,"592669","1","2","Top",,,,,"642082",,,-8.315981724901823,-122.46634768317597,-8.692830256120207,10.77533500079109,26.209261698572277,-18.164076375323145,"3.55","1.63",,,,"84.9","1788","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.56",,,,,,,,"14","1","Changeup","1","2","2","1","2","1","2","1","Infield shift","Standard","128","0","0.046"
"FF","2021-05-08","92.3","2.2","5.7","Lowther, Zac",592669,675912,"single","hit_into_play",,,,,"2","Hunter Renfroe singles on a sharp ground ball to center fielder Cedric Mullins.   Marwin Gonzalez scores.","R","R","L","BAL","BOS","X","8","ground_ball","1","2",2021,"0.92","1.42","0.03","3.07",,"503556",,"1","2","Top",135.94,98.36,,,"642082",,,-7.6155027089803236,-134.02830363935362,-3.8918310516601813,12.90543202023855,34.02318707962246,-14.462542498178488,"3.41","1.56","87","111.0","1","92.5","2381","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.55","0.563","0.518","0.9","1","1","0","4","13","4","4-Seam Fastball","1","1","1","1","2","1","2","1","Infield shift","Standard","137","-0.091","0.746"
"FF","2021-05-08","90.5","2.13","5.74","Lowther, Zac",592669,675912,,"called_strike",,,,,"1","Hunter Renfroe singles on a sharp ground ball to center fielder Cedric Mullins.   Marwin Gonzalez scores.","R","R","L","BAL","BOS","S",,,"1","1",2021,"0.92","1.44","-0.74","2.89",,"503556",,"1","2","Top",,,,,"642082",,,-9.26063208093701,-131.33644557219594,-4.209668200829337,12.758483101599186,31.383707791434556,-14.84856594605953,"3.45","1.56",,,,"91.2","2217","7.1",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.37",,,,,,,,"13","3","4-Seam Fastball","1","1","1","1","1","1","1","1","Infield shift","Standard","137","0","-0.073"
"CH","2021-05-08","84.4","2.14","5.8","Lowther, Zac",592669,675912,,"swinging_strike",,,,,"6","Hunter Renfroe singles on a sharp ground ball to center fielder Cedric Mullins.   Marwin Gonzalez scores.","R","R","L","BAL","BOS","S",,,"1","0",2021,"1.2","1.31","0.42","2.51",,"503556",,"1","2","Top",,,,,"642082",,,-6.454598997195449,-122.62088412685104,-3.815328938787791,13.406576366951683,28.24091094457163,-18.515008453803222,"3.41","1.56",,,,"84.6","1875","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.6",,,,,,,,"13","2","Changeup","1","1","1","1","1","1","1","1","Infield shift","Standard","128","0","-0.045"
"CU","2021-05-08","74.5","2.18","5.79","Lowther, Zac",592669,675912,,"ball",,,,,"12","Hunter Renfroe singles on a sharp ground ball to center fielder Cedric Mullins.   Marwin Gonzalez scores.","R","R","L","BAL","BOS","B",,,"0","0",2021,"-1.15","-1.11","0.59","4.07",,"503556",,"1","2","Top",,,,,"642082",,,-1.2313727428892165,-108.13467251266268,5.907980701553434,-8.56053467256545,24.01473430970052,-42.26078168123979,"3.45","1.56",,,,"74.1","2328","6.8",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.74",,,,,,,,"13","1","Curveball","1","1","1","1","1","1","1","1","Infield shift","Standard","321","0","0.032"
"CH","2021-05-08","84.1","2.2","5.74","Lowther, Zac",503556,675912,"double","hit_into_play",,,,,"14","Marwin Gonzalez doubles (7) on a line drive to right fielder DJ Stewart.   Christian Vazquez scores.  Throwing error by right fielder DJ Stewart.","R","R","L","BAL","BOS","X","9","line_drive","1","1",2021,"1.2","1.14","0.84","2.17",,,"543877","1","2","Top",168.05,71.84,,,"642082",,,-5.611841889295203,-122.18315313161995,-4.091527605283432,13.1588706706216,27.460550930203077,-20.20888085028114,"3.41","1.56","271","98.3","13","84.3","2057","6.8",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.66","0.92","0.898","1.25","1","1","1","4","12","3","Changeup","1","0","0","1","1","1","1","1","Standard","Standard","127","-0.125","0.923"
"CH","2021-05-08","84.3","2.2","5.77","Lowther, Zac",503556,675912,,"swinging_strike",,,,,"9","Marwin Gonzalez doubles (7) on a line drive to right fielder DJ Stewart.   Christian Vazquez scores.  Throwing error by right fielder DJ Stewart.","R","R","L","BAL","BOS","S",,,"1","0",2021,"0.88","1.29","0.59","1.68",,,"543877","1","2","Top",,,,,"642082",,,-5.571302614156244,-122.42231980946104,-5.662561948139753,9.972082791559508,27.101657388017845,-18.23639708814132,"3.41","1.56",,,,"84.7","1930","7",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.54",,,,,,,,"12","2","Changeup","1","0","0","1","0","1","0","1","Standard","Standard","130","0","-0.051"
"FF","2021-05-08","90.3","2.06","5.8","Lowther, Zac",503556,675912,,"ball",,,,,"11","Marwin Gonzalez doubles (7) on a line drive to right fielder DJ Stewart.   Christian Vazquez scores.  Throwing error by right fielder DJ Stewart.","R","R","L","BAL","BOS","B",,,"0","0",2021,"0.94","1.25","-0.96","2.81",,,"543877","1","2","Top",,,,,"642082",,,-9.647627214996113,-131.11344358334892,-4.156069763958709,13.014670468020395,29.454465180341444,-17.048311551598832,"3.82","1.56",,,,"91.1","1997","7.1",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.45",,,,,,,,"12","1","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","135","0","0.046"
"FF","2021-05-08","91.4","2.18","5.77","Lowther, Zac",543877,675912,"walk","ball",,,,,"11","Christian Vazquez walks.","R","R","L","BAL","BOS","B",,,"3","1",2021,"0.87","1.38","-0.36","3.64",,,,"1","2","Top",,,,,"642082",,,-8.395740871246339,-132.82022438543385,-2.4075464033490817,12.194799262625212,30.999322125067856,-15.62223249886036,"3.28","1.49",,,,"92.3","2226","7.1",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.37",,,"0.7","1","0","0",,"11","5","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","140","-0.027","0.149"
"CH","2021-05-08","85.1","2.23","5.73","Lowther, Zac",543877,675912,,"ball",,,,,"13","Christian Vazquez walks.","R","R","L","BAL","BOS","B",,,"2","1",2021,"1.05","1.54","-0.32","1.17",,,,"1","2","Top",,,,,"642082",,,-8.183443401469374,-123.38504803045427,-7.450862221046866,12.436154484274994,27.41417978020573,-15.077281133577698,"3.28","1.49",,,,"85.6","2239","7.1",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.42",,,,,,,,"11","4","Changeup","1","0","0","1","0","1","0","1","Standard","Standard","131","0","0.083"
"CH","2021-05-08","84.8","2.09","5.7","Lowther, Zac",543877,675912,,"swinging_strike",,,,,"13","Christian Vazquez walks.","R","R","L","BAL","BOS","S",,,"2","0",2021,"0.86","1.2","-0.16","1.31",,,,"1","2","Top",,,,,"642082",,,-7.076416954166008,-123.14918263014306,-6.333813244847777,10.212356497125281,26.77649912400182,-18.815091172838457,"3.29","1.49",,,,"85.5","1941","7.1",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.41",,,,,,,,"11","3","Changeup","1","0","0","1","0","1","0","1","Standard","Standard","127","0","-0.044"
"FF","2021-05-08","91.6","2.17","5.76","Lowther, Zac",543877,675912,,"ball",,,,,"11","Christian Vazquez walks.","R","R","L","BAL","BOS","B",,,"1","0",2021,"0.68","1.39","-0.15","3.85",,,,"1","2","Top",,,,,"642082",,,-7.415573675134422,-133.1768584959581,-1.8972858157286294,9.738940642148531,31.742569762729183,-15.528158071890074,"3.29","1.49",,,,"92.3","2210","7",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.49",,,,,,,,"11","2","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","141","0","0.05"
"CU","2021-05-08","75.1","2.27","5.78","Lowther, Zac",543877,675912,,"ball",,,,,"12","Christian Vazquez walks.","R","R","L","BAL","BOS","B",,,"0","0",2021,"-1.15","-1","0.40","3.85",,,,"1","2","Top",,,,,"642082",,,-1.8511168763714694,-109.20925571321875,5.043014482241009,-8.774036166426548,20.506267591657625,-41.33453604377388,"3.28","1.49",,,,"75.5","2251","6.8",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.72",,,,,,,,"11","1","Curveball","1","0","0","1","0","1","0","1","Standard","Standard","329","0","0.026"
"CU","2021-05-08","77.1","2.13","5.76","Lowther, Zac",646240,675912,"field_out","hit_into_play",,,,,"8","Rafael Devers grounds out, second baseman Rio Ruiz to first baseman Trey Mancini.","R","L","L","BAL","BOS","X","4","ground_ball","2","2",2021,"-1.13","-1.2","-0.13","1.91",,,,"0","2","Top",140.9,147.74,,,"642082",,,-2.7851548124166103,-112.18009874354644,1.1480149795515255,-8.736939383061255,24.64266491890889,-42.62818316319886,"3.37","1.53","56","83.4","2","77.2","2323","6.8",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.67","0.291","0.283","0","1","0","0","2","10","9","Curveball","1","0","0","1","0","1","0","1","Standard","Standard","335","0.024","-0.216"
"FF","2021-05-08","91.2","2.02","5.78","Lowther, Zac",646240,675912,,"foul",,,,,"12","Rafael Devers grounds out, second baseman Rio Ruiz to first baseman Trey Mancini.","R","L","L","BAL","BOS","S",,,"2","2",2021,"1.15","1.3","1.28","2.74",,,,"0","2","Top",,,,,"642082",,,-4.401452350605466,-132.59815866496913,-4.528636941140173,14.494114982397779,31.493714514840143,-16.088861798792664,"3.37","1.53","156","57.0","33","91.9","2096","7",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.51",,,,,,,,"10","8","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","133","0","0"
"FF","2021-05-08","93.8","1.94","5.84","Lowther, Zac",646240,675912,,"ball",,,,,"11","Rafael Devers grounds out, second baseman Rio Ruiz to first baseman Trey Mancini.","R","L","L","BAL","BOS","B",,,"1","2",2021,"0.95","1.23","-2.69","3.05",,,,"0","2","Top",,,,,"642082",,,-14.223757343579752,-135.68027004168397,-4.160127724290098,15.020930049473995,32.543411089348574,-16.16736043921295,"3.26","1.53",,,,"94.2","2254","7.1",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.4",,,,,,,,"10","7","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","137","0","0.043"
"FF","2021-05-08","91.7","2.09","5.85","Lowther, Zac",646240,675912,,"ball",,,,,"11","Rafael Devers grounds out, second baseman Rio Ruiz to first baseman Trey Mancini.","R","L","L","BAL","BOS","B",,,"0","2",2021,"0.99","1.33","-0.18","4.51",,,,"0","2","Top",,,,,"642082",,,-7.947932243264777,-133.33062563921015,-0.36876912576589393,13.571441616455763,30.56159812491017,-16.518715116013272,"3.27","1.53",,,,"92.4","2126","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.6",,,,,,,,"10","6","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","135","0","0.022"
"CU","2021-05-08","76.2","2.05","5.83","Lowther, Zac",646240,675912,,"foul",,,,,"9","Rafael Devers grounds out, second baseman Rio Ruiz to first baseman Trey Mancini.","R","L","L","BAL","BOS","S",,,"0","2",2021,"-0.95","-1.33","0.47","1.57",,,,"0","2","Top",,,,,"642082",,,-1.6199211752878133,-110.87195008226057,0.6602467981980324,-7.4199572392690865,23.48485792064531,-43.39741710024591,"3.37","1.53","3","60.3","-37","76.4","2349","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.63",,,,,,,,"10","5","Curveball","1","0","0","1","0","1","0","1","Standard","Standard","332","0","0"
"SL","2021-05-08","81.0","2.17","5.77","Lowther, Zac",646240,675912,,"foul",,,,,"11","Rafael Devers grounds out, second baseman Rio Ruiz to first baseman Trey Mancini.","R","L","L","BAL","BOS","S",,,"0","2",2021,"-1.49","-0.79","-1.05","2.60",,,,"0","2","Top",,,,,"642082",,,-4.361130083364533,-117.89380605351305,1.1663504179154973,-12.826022667657465,25.331181762079055,-39.93425498155928,"3.37","1.53","298","90.3","38","81.1","2643","6.7",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.84",,,,,,,,"10","4","Slider","1","0","0","1","0","1","0","1","Standard","Standard","319","0","0"
"FF","2021-05-08","91.2","1.93","5.9","Lowther, Zac",646240,675912,,"foul",,,,,"2","Rafael Devers grounds out, second baseman Rio Ruiz to first baseman Trey Mancini.","R","L","L","BAL","BOS","S",,,"0","2",2021,"1","1.44","0.08","3.11",,,,"0","2","Top",,,,,"642082",,,-6.884828277342207,-132.5745341834181,-4.226631831629699,13.250894415430245,30.032862426571583,-14.465764915420316,"3.37","1.53","206","70.0","44","91.9","2242","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.61",,,,,,,,"10","3","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","144","0","0"
"FF","2021-05-08","90.6","2.07","5.91","Lowther, Zac",646240,675912,,"foul",,,,,"5","Rafael Devers grounds out, second baseman Rio Ruiz to first baseman Trey Mancini.","R","L","L","BAL","BOS","S",,,"0","1",2021,"1.02","1.31","0.02","2.65",,,,"0","2","Top",,,,,"642082",,,-7.384356283869916,-131.71884889972503,-5.01886740345378,13.503026166931608,29.216090780468956,-16.084323232012714,"3.37","1.53","177","64.3","47","91.4","2130","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.6",,,,,,,,"10","2","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","142","0","-0.052"
"FF","2021-05-08","90.9","2.15","5.85","Lowther, Zac",646240,675912,,"called_strike",,,,,"5","Rafael Devers grounds out, second baseman Rio Ruiz to first baseman Trey Mancini.","R","L","L","BAL","BOS","S",,,"0","0",2021,"1.09","1.34","-0.27","2.46",,,,"0","2","Top",,,,,"642082",,,-8.514390676599227,-131.9593956027285,-5.430483220557024,14.646138299324983,29.884023033128244,-15.585080595671547,"3.25","1.53",,,,"91.5","2209","6.9",634196,675912,"642082","641820","547004","596748","520471","669720","656775","621466","53.55",,,,,,,,"10","1","4-Seam Fastball","1","0","0","1","0","1","0","1","Standard","Standard","143","0","-0.038"
